BillingId,Customer_id,Amount,Date,Year
1385,154,303.0915992,01-08-2016,2016
1386,154,579.2797409,01-09-2016,2016
1387,155,367.2130342,01-01-2016,2016
1388,155,132.9336169,01-02-2016,2016
1389,155,173.6350042,01-03-2016,2016
1390,155,382.3620959,01-04-2016,2016
1391,155,497.082911,01-05-2016,2016
1392,155,948.3858009,01-06-2016,2016
1393,155,247.3917175,01-07-2016,2016
1394,155,327.5973912,01-08-2016,2016
1395,155,79.5284402,01-09-2016,2016
1396,156,543.7430269,01-01-2016,2016
1397,156,552.599679,01-02-2016,2016
1398,156,606.8610364,01-03-2016,2016
1399,156,0.804176396,01-04-2016,2016
1400,156,574.0843779,01-05-2016,2016
1401,156,236.3869014,01-06-2016,2016
1402,156,2.443249188,01-07-2016,2016
1403,156,149.8217098,01-08-2016,2016
1404,156,549.2691231,01-09-2016,2016
1405,157,319.5108713,01-01-2016,2016
1406,157,959.2224242,01-02-2016,2016
1407,157,887.7462968,01-03-2016,2016
1408,157,149.0656355,01-04-2016,2016
1409,157,943.6849746,01-05-2016,2016
1410,157,851.5890061,01-06-2016,2016
1411,157,953.4961244,01-07-2016,2016
1412,157,90.40562009,01-08-2016,2016
1413,157,923.6165019,01-09-2016,2016
1414,158,123.4795227,01-01-2016,2016
1415,158,831.8640237,01-02-2016,2016
1416,158,541.3567445,01-03-2016,2016
1417,158,12.70516906,01-04-2016,2016
1418,158,46.73856627,01-05-2016,2016
1419,158,890.4910858,01-06-2016,2016
1420,158,303.9245824,01-07-2016,2016
1421,158,219.0481261,01-08-2016,2016
1422,158,165.053892,01-09-2016,2016
1423,159,949.9062022,01-01-2016,2016
1424,159,650.7133475,01-02-2016,2016
1425,159,405.3743886,01-03-2016,2016
1426,159,966.144759,01-04-2016,2016
1427,159,730.2679911,01-05-2016,2016
1428,159,75.91049959,01-06-2016,2016
1429,159,649.6812163,01-07-2016,2016
1430,159,257.0005421,01-08-2016,2016
1431,159,866.1788628,01-09-2016,2016
1432,160,285.5293881,01-01-2016,2016
1433,160,291.9057805,01-02-2016,2016
1434,160,164.1850384,01-03-2016,2016
1435,160,199.8899381,01-04-2016,2016
1436,160,77.05833934,01-05-2016,2016
1437,160,503.0418132,01-06-2016,2016
1438,160,965.3715437,01-07-2016,2016
1439,160,910.5926643,01-08-2016,2016
1440,160,586.3258883,01-09-2016,2016
1441,161,482.9758711,01-01-2016,2016
1442,161,100.894656,01-02-2016,2016
1443,161,815.4098939,01-03-2016,2016
1444,161,160.8460005,01-04-2016,2016
1445,161,304.4941014,01-05-2016,2016
1446,161,324.1420856,01-06-2016,2016
1447,161,105.621645,01-07-2016,2016
1448,161,706.7601137,01-08-2016,2016
1449,161,163.1354271,01-09-2016,2016
1450,162,340.4937761,01-01-2016,2016
1451,162,977.6488329,01-02-2016,2016
1452,162,172.3111634,01-03-2016,2016
1453,162,65.88067454,01-04-2016,2016
1454,162,928.6370495,01-05-2016,2016
1455,162,885.6433896,01-06-2016,2016
1456,162,826.8150172,01-07-2016,2016
1457,162,428.4306286,01-08-2016,2016
1458,162,445.7235989,01-09-2016,2016
1459,163,533.4364988,01-01-2016,2016
1460,163,71.41887189,01-02-2016,2016
1461,163,915.8144474,01-03-2016,2016
1462,163,980.6828873,01-04-2016,2016
1463,163,323.2888162,01-05-2016,2016
1464,163,773.0638068,01-06-2016,2016
1465,163,129.3136299,01-07-2016,2016
1466,163,911.2613964,01-08-2016,2016
1467,163,963.8753139,01-09-2016,2016
1468,164,682.2768334,01-01-2016,2016
1469,164,808.8546556,01-02-2016,2016
1470,164,991.4666195,01-03-2016,2016
1471,164,203.6333023,01-04-2016,2016
1472,164,721.2997612,01-05-2016,2016
1473,164,239.354645,01-06-2016,2016
1474,164,801.5069837,01-07-2016,2016
1475,164,42.55427967,01-08-2016,2016
1476,164,467.5798475,01-09-2016,2016
1477,165,290.136938,01-01-2016,2016
1478,165,728.223444,01-02-2016,2016
1479,165,533.8659644,01-03-2016,2016
1480,165,520.9734673,01-04-2016,2016
1481,165,352.0057624,01-05-2016,2016
1482,165,852.9596566,01-06-2016,2016
1483,165,180.5426606,01-07-2016,2016
1484,165,684.8696021,01-08-2016,2016
1485,165,43.72651639,01-09-2016,2016
1486,166,40.04110851,01-01-2016,2016
1487,166,246.1660031,01-02-2016,2016
1488,166,655.5635609,01-03-2016,2016
1489,166,240.2610363,01-04-2016,2016
1490,166,118.1506657,01-05-2016,2016
1491,166,807.37451,01-06-2016,2016
1492,166,720.0537995,01-07-2016,2016
1493,166,678.0330346,01-08-2016,2016
1494,166,61.31197646,01-09-2016,2016
1495,167,272.4861385,01-01-2016,2016
1496,167,925.4015918,01-02-2016,2016
1497,167,72.91224205,01-03-2016,2016
1498,167,156.8922147,01-04-2016,2016
1499,167,176.4818392,01-05-2016,2016
1500,167,188.9671614,01-06-2016,2016
1501,167,963.5651717,01-07-2016,2016
1502,167,254.1852025,01-08-2016,2016
1503,167,281.0248329,01-09-2016,2016
1504,168,676.1988075,01-01-2016,2016
1505,168,26.06365616,01-02-2016,2016
1506,168,547.0996657,01-03-2016,2016
1507,168,278.3107733,01-04-2016,2016
1508,168,199.8100289,01-05-2016,2016
1509,168,529.1938557,01-06-2016,2016
1510,168,287.1553476,01-07-2016,2016
1511,168,459.0977098,01-08-2016,2016
1512,168,21.61477546,01-09-2016,2016
1513,169,327.5805252,01-01-2016,2016
1514,169,445.4934742,01-02-2016,2016
1515,169,196.0019066,01-03-2016,2016
1516,169,89.55817195,01-04-2016,2016
1517,169,355.714649,01-05-2016,2016
1518,169,593.4834257,01-06-2016,2016
1519,169,556.6009106,01-07-2016,2016
1520,169,944.7997349,01-08-2016,2016
1521,169,285.4084414,01-09-2016,2016
1522,170,473.6434703,01-01-2016,2016
1523,170,530.4073792,01-02-2016,2016
1524,170,55.37355093,01-03-2016,2016
1525,170,658.7170114,01-04-2016,2016
1526,170,52.96492081,01-05-2016,2016
1527,170,213.4593834,01-06-2016,2016
1528,170,59.85599474,01-07-2016,2016
1529,170,522.9774672,01-08-2016,2016
1530,170,254.2369665,01-09-2016,2016
1531,171,401.3169633,01-01-2016,2016
1532,171,185.6653828,01-02-2016,2016
1533,171,954.3563559,01-03-2016,2016
1534,171,617.3816772,01-04-2016,2016
1535,171,935.2778983,01-05-2016,2016
1536,171,774.5330598,01-06-2016,2016
1537,171,389.735317,01-07-2016,2016
1538,171,23.83583141,01-08-2016,2016
1539,171,78.7886993,01-09-2016,2016
1540,172,838.2593046,01-01-2016,2016
1541,172,600.4836529,01-02-2016,2016
1542,172,877.9711884,01-03-2016,2016
1543,172,366.1035185,01-04-2016,2016
1544,172,713.3059784,01-05-2016,2016
1545,172,29.99452475,01-06-2016,2016
1546,172,84.01941754,01-07-2016,2016
1547,172,459.6151175,01-08-2016,2016
1548,172,655.1579231,01-09-2016,2016
1549,173,948.9668927,01-01-2016,2016
1550,173,249.6627682,01-02-2016,2016
1551,173,866.5139353,01-03-2016,2016
1552,173,279.2193243,01-04-2016,2016
1553,173,227.3172163,01-05-2016,2016
1554,173,489.7954667,01-06-2016,2016
1555,173,190.5817645,01-07-2016,2016
1556,173,52.60149715,01-08-2016,2016
1557,173,405.0219342,01-09-2016,2016
1558,174,503.8516271,01-01-2016,2016
1559,174,518.6460016,01-02-2016,2016
1560,174,232.7012063,01-03-2016,2016
1561,174,471.4171372,01-04-2016,2016
1562,174,563.3548931,01-05-2016,2016
1563,174,700.7148637,01-06-2016,2016
1564,174,368.0251638,01-07-2016,2016
1565,174,732.2891664,01-08-2016,2016
1566,174,655.0050009,01-09-2016,2016
1567,175,187.311665,01-01-2016,2016
1568,175,72.09440142,01-02-2016,2016
1569,175,324.371109,01-03-2016,2016
1570,175,34.07731268,01-04-2016,2016
1571,175,519.204324,01-05-2016,2016
1572,175,992.9538164,01-06-2016,2016
1573,175,500.0746464,01-07-2016,2016
1574,175,70.05827654,01-08-2016,2016
1575,175,743.0034696,01-09-2016,2016
1576,176,994.289501,01-01-2016,2016
1577,176,300.3468443,01-02-2016,2016
1578,176,58.26564153,01-03-2016,2016
1579,176,192.3584657,01-04-2016,2016
1580,176,267.7263867,01-05-2016,2016
1581,176,768.9397684,01-06-2016,2016
1582,176,709.7409927,01-07-2016,2016
1583,176,817.101809,01-08-2016,2016
1584,176,22.01339429,01-09-2016,2016
1585,177,771.4075184,01-01-2016,2016
1586,177,904.9638711,01-02-2016,2016
1587,177,262.7317914,01-03-2016,2016
1588,177,164.3528903,01-04-2016,2016
1589,177,480.2173453,01-05-2016,2016
1590,177,351.6202377,01-06-2016,2016
1591,177,937.8655591,01-07-2016,2016
1592,177,547.5240819,01-08-2016,2016
1593,177,734.0262476,01-09-2016,2016
1594,178,37.78989404,01-01-2016,2016
1595,178,595.0523167,01-02-2016,2016
1596,178,926.6348498,01-03-2016,2016
1597,178,414.5766443,01-04-2016,2016
1598,178,972.6420965,01-05-2016,2016
1599,178,341.333947,01-06-2016,2016
1600,178,631.5682393,01-07-2016,2016
1601,178,508.4592509,01-08-2016,2016
1602,178,286.6852516,01-09-2016,2016
1603,179,289.4396979,01-01-2016,2016
1604,179,975.3988801,01-02-2016,2016
1605,179,329.4820546,01-03-2016,2016
1606,179,649.6062564,01-04-2016,2016
1607,179,764.2468316,01-05-2016,2016
1608,179,8.926186818,01-06-2016,2016
1609,179,422.3527628,01-07-2016,2016
1610,179,618.0738818,01-08-2016,2016
1611,179,583.8609896,01-09-2016,2016
1612,180,458.4259241,01-01-2016,2016
1613,180,106.3524235,01-02-2016,2016
1614,180,620.579979,01-03-2016,2016
1615,180,833.1111933,01-04-2016,2016
1616,180,475.8623966,01-05-2016,2016
1617,180,852.8241682,01-06-2016,2016
1618,180,766.7107366,01-07-2016,2016
1619,180,372.9921326,01-08-2016,2016
1620,180,711.8821729,01-09-2016,2016
1621,181,229.9091235,01-01-2016,2016
1622,181,95.98354956,01-02-2016,2016
1623,181,976.9005143,01-03-2016,2016
1624,181,294.6218338,01-04-2016,2016
1625,181,894.2647583,01-05-2016,2016
1626,181,265.7246599,01-06-2016,2016
1627,181,995.209654,01-07-2016,2016
1628,181,952.4027712,01-08-2016,2016
1629,181,26.61121203,01-09-2016,2016
1630,182,784.1259674,01-01-2016,2016
1631,182,366.6980237,01-02-2016,2016
1632,182,183.5541573,01-03-2016,2016
1633,182,508.905363,01-04-2016,2016
1634,182,343.5123821,01-05-2016,2016
1635,182,22.51188286,01-06-2016,2016
1636,182,109.9139221,01-07-2016,2016
1637,182,730.9249912,01-08-2016,2016
1638,182,48.33205241,01-09-2016,2016
1639,183,160.9889827,01-01-2016,2016
1640,183,974.6363052,01-02-2016,2016
1641,183,511.4796457,01-03-2016,2016
1642,183,864.3306369,01-04-2016,2016
1643,183,114.449888,01-05-2016,2016
1644,183,608.3738383,01-06-2016,2016
1645,183,862.2102833,01-07-2016,2016
1646,183,494.9893186,01-08-2016,2016
1647,183,399.2781751,01-09-2016,2016
1648,184,111.7261805,01-01-2016,2016
1649,184,861.3042884,01-02-2016,2016
1650,184,652.0356403,01-03-2016,2016
1651,184,514.0419634,01-04-2016,2016
1652,184,691.1078343,01-05-2016,2016
1653,184,633.1168774,01-06-2016,2016
1654,184,132.8547167,01-07-2016,2016
1655,184,497.1251051,01-08-2016,2016
1656,184,537.7800771,01-09-2016,2016
1657,185,413.8651779,01-01-2016,2016
1658,185,105.3362276,01-02-2016,2016
1659,185,196.3183647,01-03-2016,2016
1660,185,405.7136325,01-04-2016,2016
1661,185,957.7907458,01-05-2016,2016
1662,185,313.9450083,01-06-2016,2016
1663,185,398.9161965,01-07-2016,2016
1664,185,277.8185085,01-08-2016,2016
1665,185,690.5731718,01-09-2016,2016
1666,186,558.434908,01-01-2016,2016
1667,186,473.8237396,01-02-2016,2016
1668,186,261.0881602,01-03-2016,2016
1669,186,920.2824056,01-04-2016,2016
1670,186,668.9330364,01-05-2016,2016
1671,186,915.1597235,01-06-2016,2016
1672,186,870.4987977,01-07-2016,2016
1673,186,522.9181481,01-08-2016,2016
1674,186,140.2567108,01-09-2016,2016
1675,187,326.4308043,01-01-2016,2016
1676,187,339.7290866,01-02-2016,2016
1677,187,938.876934,01-03-2016,2016
1678,187,347.8733847,01-04-2016,2016
1679,187,275.1118757,01-05-2016,2016
1680,187,726.5452965,01-06-2016,2016
1681,187,923.5677379,01-07-2016,2016
1682,187,613.9824585,01-08-2016,2016
1683,187,96.3516576,01-09-2016,2016
1684,188,210.5928899,01-01-2016,2016
1685,188,40.11447457,01-02-2016,2016
1686,188,67.13096041,01-03-2016,2016
1687,188,143.4013878,01-04-2016,2016
1688,188,193.1079165,01-05-2016,2016
1689,188,504.7729194,01-06-2016,2016
1690,188,688.1445758,01-07-2016,2016
1691,188,436.3841344,01-08-2016,2016
1692,188,391.6787452,01-09-2016,2016
1693,189,253.3001428,01-01-2016,2016
1694,189,887.8591256,01-02-2016,2016
1695,189,926.8583171,01-03-2016,2016
1696,189,385.3198387,01-04-2016,2016
1697,189,212.2860076,01-05-2016,2016
1698,189,77.52687893,01-06-2016,2016
1699,189,388.362677,01-07-2016,2016
1700,189,819.9697387,01-08-2016,2016
1701,189,698.6849554,01-09-2016,2016
1702,190,891.8242994,01-01-2016,2016
1703,190,839.9926458,01-02-2016,2016
1704,190,914.0993918,01-03-2016,2016
1705,190,181.183543,01-04-2016,2016
1706,190,743.5545735,01-05-2016,2016
1707,190,102.6415069,01-06-2016,2016
1708,190,194.0994697,01-07-2016,2016
1709,190,515.1386832,01-08-2016,2016
1710,190,641.576123,01-09-2016,2016
1711,191,604.4277367,01-01-2016,2016
1712,191,625.4827879,01-02-2016,2016
1713,191,204.8897093,01-03-2016,2016
1714,191,685.3757531,01-04-2016,2016
1715,191,47.83337224,01-05-2016,2016
1716,191,568.1484381,01-06-2016,2016
1717,191,313.8899026,01-07-2016,2016
1718,191,688.6276556,01-08-2016,2016
1719,191,721.0776226,01-09-2016,2016
1720,192,448.8617107,01-01-2016,2016
1721,192,744.5889976,01-02-2016,2016
1722,192,665.4664403,01-03-2016,2016
1723,192,57.27159575,01-04-2016,2016
1724,192,282.4861393,01-05-2016,2016
1725,192,888.2430114,01-06-2016,2016
1726,192,331.1455063,01-07-2016,2016
1727,192,146.7984829,01-08-2016,2016
1728,192,661.4463313,01-09-2016,2016
1729,193,789.3649472,01-01-2016,2016
1730,193,151.4503675,01-02-2016,2016
1731,193,19.95834649,01-03-2016,2016
1732,193,881.307134,01-04-2016,2016
1733,193,615.1173679,01-05-2016,2016
1734,193,170.4823883,01-06-2016,2016
1735,193,722.394609,01-07-2016,2016
1736,193,525.8341178,01-08-2016,2016
1737,193,58.4560733,01-09-2016,2016
1738,194,175.5470421,01-01-2016,2016
1739,194,175.14547,01-02-2016,2016
1740,194,962.0499311,01-03-2016,2016
1741,194,241.7835358,01-04-2016,2016
1742,194,568.6737491,01-05-2016,2016
1743,194,566.4561405,01-06-2016,2016
1744,194,684.6747731,01-07-2016,2016
1745,194,167.9843658,01-08-2016,2016
1746,194,430.6688742,01-09-2016,2016
1747,195,594.0302573,01-01-2016,2016
1748,195,95.43578371,01-02-2016,2016
1749,195,942.2256448,01-03-2016,2016
1750,195,971.8608559,01-04-2016,2016
1751,195,33.78819409,01-05-2016,2016
1752,195,131.4481392,01-06-2016,2016
1753,195,639.418883,01-07-2016,2016
1754,195,980.8847355,01-08-2016,2016
1755,195,430.5618227,01-09-2016,2016
1756,196,27.03933109,01-01-2016,2016
1757,196,742.5422962,01-02-2016,2016
1758,196,988.8402811,01-03-2016,2016
1759,196,718.693841,01-04-2016,2016
1760,196,471.7312422,01-05-2016,2016
1761,196,648.8341709,01-06-2016,2016
1762,196,217.322513,01-07-2016,2016
1763,196,634.7758178,01-08-2016,2016
1764,196,95.46327549,01-09-2016,2016
1765,197,518.4722819,01-01-2016,2016
1766,197,135.6471026,01-02-2016,2016
1767,197,622.1250973,01-03-2016,2016
1768,197,565.6044721,01-04-2016,2016
1769,197,433.5578083,01-05-2016,2016
1770,197,889.2345199,01-06-2016,2016
1771,197,401.0066115,01-07-2016,2016
1772,197,168.8096891,01-08-2016,2016
1773,197,733.7066851,01-09-2016,2016
1774,198,468.9211578,01-01-2016,2016
1775,198,661.9212356,01-02-2016,2016
1776,198,202.6085951,01-03-2016,2016
1777,198,279.9055713,01-04-2016,2016
1778,198,182.5135411,01-05-2016,2016
1779,198,613.711302,01-06-2016,2016
1780,198,652.4829643,01-07-2016,2016
1781,198,755.3731044,01-08-2016,2016
1782,198,952.1457455,01-09-2016,2016
1783,199,963.0568351,01-01-2016,2016
1784,199,35.38609243,01-02-2016,2016
1785,199,66.43214835,01-03-2016,2016
1786,199,184.4353859,01-04-2016,2016
1787,199,319.3045067,01-05-2016,2016
1788,199,241.4654495,01-06-2016,2016
1789,199,64.565378,01-07-2016,2016
1790,199,547.7309147,01-08-2016,2016
1791,199,640.5441547,01-09-2016,2016
1792,200,431.4502255,01-01-2016,2016
1793,200,520.4822111,01-02-2016,2016
1794,200,369.0300592,01-03-2016,2016
1795,200,436.3387985,01-04-2016,2016
1796,200,889.2578698,01-05-2016,2016
1797,200,511.0791795,01-06-2016,2016
1798,200,526.0092969,01-07-2016,2016
1799,200,605.6015013,01-08-2016,2016
1800,200,310.8815848,01-09-2016,2016
1801,201,432.501816,01-01-2016,2016
1802,201,73.01096267,01-02-2016,2016
1803,201,613.7094044,01-03-2016,2016
1804,201,174.8577068,01-04-2016,2016
1805,201,419.52955,01-05-2016,2016
1806,201,705.6055727,01-06-2016,2016
1807,201,119.5894584,01-07-2016,2016
1808,201,872.1846951,01-08-2016,2016
1809,201,722.8370976,01-09-2016,2016
1810,202,557.5920414,01-01-2016,2016
1811,202,67.71372535,01-02-2016,2016
1812,202,306.3729113,01-03-2016,2016
1813,202,55.96928506,01-04-2016,2016
1814,202,872.9205285,01-05-2016,2016
1815,202,69.03791537,01-06-2016,2016
1816,202,849.8141561,01-07-2016,2016
1817,202,925.5593509,01-08-2016,2016
1818,202,20.42528989,01-09-2016,2016
1819,203,241.3446374,01-01-2016,2016
1820,203,516.8797005,01-02-2016,2016
1821,203,899.7730146,01-03-2016,2016
1822,203,132.3045118,01-04-2016,2016
1823,203,958.3056757,01-05-2016,2016
1824,203,585.4671322,01-06-2016,2016
1825,203,189.0270596,01-07-2016,2016
1826,203,245.3939102,01-08-2016,2016
1827,203,934.5215355,01-09-2016,2016
1828,204,45.39665628,01-01-2016,2016
1829,204,190.5217812,01-02-2016,2016
1830,204,204.3647183,01-03-2016,2016
1831,204,527.269906,01-04-2016,2016
1832,204,844.723372,01-05-2016,2016
1833,204,456.9198532,01-06-2016,2016
1834,204,767.9098466,01-07-2016,2016
1835,204,827.7936874,01-08-2016,2016
1836,204,885.399047,01-09-2016,2016
1837,205,42.1044144,01-01-2016,2016
1838,205,837.3310066,01-02-2016,2016
1839,205,386.8540878,01-03-2016,2016
1840,205,779.0084106,01-04-2016,2016
1841,205,388.8213542,01-05-2016,2016
1842,205,387.519912,01-06-2016,2016
1843,205,692.9513228,01-07-2016,2016
1844,205,439.2393447,01-08-2016,2016
1845,205,729.6420825,01-09-2016,2016
1846,206,295.6319337,01-01-2016,2016
1847,206,560.8694492,01-02-2016,2016
1848,206,185.6149371,01-03-2016,2016
1849,206,598.4304122,01-04-2016,2016
1850,206,310.7601448,01-05-2016,2016
1851,206,542.9825452,01-06-2016,2016
1852,206,970.6763336,01-07-2016,2016
1853,206,406.091382,01-08-2016,2016
1854,206,515.1479839,01-09-2016,2016
1855,207,383.6134265,01-01-2016,2016
1856,207,703.5981259,01-02-2016,2016
1857,207,363.8632576,01-03-2016,2016
1858,207,152.4572317,01-04-2016,2016
1859,207,820.1612159,01-05-2016,2016
1860,207,374.0017245,01-06-2016,2016
1861,207,794.2139153,01-07-2016,2016
1862,207,410.6804063,01-08-2016,2016
1863,207,361.5931133,01-09-2016,2016
1864,208,132.1146033,01-01-2016,2016
1865,208,248.4529977,01-02-2016,2016
1866,208,768.6615698,01-03-2016,2016
1867,208,276.0268703,01-04-2016,2016
1868,208,827.4859571,01-05-2016,2016
1869,208,816.7996238,01-06-2016,2016
1870,208,650.6339171,01-07-2016,2016
1871,208,294.0440556,01-08-2016,2016
1872,208,891.1006283,01-09-2016,2016
1873,209,603.6409603,01-01-2016,2016
1874,209,685.3749424,01-02-2016,2016
1875,209,382.9854872,01-03-2016,2016
1876,209,649.844586,01-04-2016,2016
1877,209,818.1032214,01-05-2016,2016
1878,209,43.64709291,01-06-2016,2016
1879,209,725.8344853,01-07-2016,2016
1880,209,822.7341447,01-08-2016,2016
1881,209,817.317617,01-09-2016,2016
1882,210,320.618133,01-01-2016,2016
1883,210,378.12421,01-02-2016,2016
1884,210,36.94928938,01-03-2016,2016
1885,210,402.8365648,01-04-2016,2016
1886,210,861.8999775,01-05-2016,2016
1887,210,814.1982924,01-06-2016,2016
1888,210,64.83080291,01-07-2016,2016
1889,210,242.073981,01-08-2016,2016
1890,210,761.1578974,01-09-2016,2016
1891,211,427.911247,01-01-2016,2016
1892,211,164.9816998,01-02-2016,2016
1893,211,352.7600244,01-03-2016,2016
1894,211,208.0770797,01-04-2016,2016
1895,211,823.4887831,01-05-2016,2016
1896,211,640.1777955,01-06-2016,2016
1897,211,873.5535024,01-07-2016,2016
1898,211,547.8062921,01-08-2016,2016
1899,211,516.6616686,01-09-2016,2016
1900,212,558.6542484,01-01-2016,2016
1901,212,520.666539,01-02-2016,2016
1902,212,511.7554512,01-03-2016,2016
1903,212,778.1498081,01-04-2016,2016
1904,212,236.35375,01-05-2016,2016
1905,212,161.8698668,01-06-2016,2016
1906,212,13.78773006,01-07-2016,2016
1907,212,330.2846867,01-08-2016,2016
1908,212,322.8453512,01-09-2016,2016
1909,213,876.8397349,01-01-2016,2016
1910,213,261.9212178,01-02-2016,2016
1911,213,210.2270136,01-03-2016,2016
1912,213,433.661697,01-04-2016,2016
1913,213,982.2034602,01-05-2016,2016
1914,213,532.7929278,01-06-2016,2016
1915,213,545.1252448,01-07-2016,2016
1916,213,685.5325357,01-08-2016,2016
1917,213,867.9846707,01-09-2016,2016
1918,214,723.8955529,01-01-2016,2016
1919,214,321.1494493,01-02-2016,2016
1920,214,57.03884631,01-03-2016,2016
1921,214,941.7465725,01-04-2016,2016
1922,214,52.10553119,01-05-2016,2016
1923,214,298.6870722,01-06-2016,2016
1924,214,46.32400563,01-07-2016,2016
1925,214,143.5612954,01-08-2016,2016
1926,214,811.6955738,01-09-2016,2016
1927,215,588.5497802,01-01-2016,2016
1928,215,398.5867226,01-02-2016,2016
1929,215,277.1180549,01-03-2016,2016
1930,215,841.6455272,01-04-2016,2016
1931,215,478.628875,01-05-2016,2016
1932,215,922.2649938,01-06-2016,2016
1933,215,398.707306,01-07-2016,2016
1934,215,276.9251313,01-08-2016,2016
1935,215,393.1709421,01-09-2016,2016
1936,216,944.8315929,01-01-2016,2016
1937,216,424.108358,01-02-2016,2016
1938,216,106.0695997,01-03-2016,2016
1939,216,901.6988259,01-04-2016,2016
1940,216,303.7293709,01-05-2016,2016
1941,216,605.7058206,01-06-2016,2016
1942,216,959.708432,01-07-2016,2016
1943,216,32.13892185,01-08-2016,2016
1944,216,504.7551841,01-09-2016,2016
1945,217,872.8787037,01-01-2016,2016
1946,217,936.7728242,01-02-2016,2016
1947,217,604.4017212,01-03-2016,2016
1948,217,998.0917969,01-04-2016,2016
1949,217,430.6326859,01-05-2016,2016
1950,217,478.6406887,01-06-2016,2016
1951,217,92.67161818,01-07-2016,2016
1952,217,999.7796474,01-08-2016,2016
1953,217,147.0214257,01-09-2016,2016
1954,218,923.0093791,01-01-2016,2016
1955,218,182.1394001,01-02-2016,2016
1956,218,298.4993641,01-03-2016,2016
1957,218,501.3239165,01-04-2016,2016
1958,218,565.3044139,01-05-2016,2016
1959,218,781.8765635,01-06-2016,2016
1960,218,247.9544399,01-07-2016,2016
1961,218,762.726954,01-08-2016,2016
1962,218,530.5865281,01-09-2016,2016
1963,219,213.2052579,01-01-2016,2016
1964,219,828.2678617,01-02-2016,2016
1965,219,250.080937,01-03-2016,2016
1966,219,836.728889,01-04-2016,2016
1967,219,765.7399119,01-05-2016,2016
1968,219,904.502175,01-06-2016,2016
1969,219,945.3846855,01-07-2016,2016
1970,219,63.06528366,01-08-2016,2016
1971,219,849.2211161,01-09-2016,2016
1972,220,776.2045792,01-01-2016,2016
1973,220,422.3604341,01-02-2016,2016
1974,220,939.2202374,01-03-2016,2016
1975,220,741.9410869,01-04-2016,2016
1976,220,287.9863375,01-05-2016,2016
1977,220,114.4783751,01-06-2016,2016
1978,220,231.2173444,01-07-2016,2016
1979,220,660.7841921,01-08-2016,2016
1980,220,423.7787208,01-09-2016,2016
1981,221,354.6102183,01-01-2016,2016
1982,221,498.0944448,01-02-2016,2016
1983,221,699.8604424,01-03-2016,2016
1984,221,276.41733,01-04-2016,2016
1985,221,819.4540295,01-05-2016,2016
1986,221,912.1720708,01-06-2016,2016
1987,221,409.0934051,01-07-2016,2016
1988,221,332.6218238,01-08-2016,2016
1989,221,765.315505,01-09-2016,2016
1990,222,980.0823995,01-01-2016,2016
1991,222,39.21769065,01-02-2016,2016
1992,222,81.53161054,01-03-2016,2016
1993,222,945.4899642,01-04-2016,2016
1994,222,284.0700573,01-05-2016,2016
1995,222,307.5687685,01-06-2016,2016
1996,222,406.6722253,01-07-2016,2016
1997,222,495.3944793,01-08-2016,2016
1998,222,16.95250486,01-09-2016,2016
1999,223,245.3324442,01-01-2016,2016
2000,223,244.2703898,01-02-2016,2016
2001,223,876.8904888,01-03-2016,2016
2002,223,23.78183625,01-04-2016,2016
2003,223,803.4551876,01-05-2016,2016
2004,223,105.6636097,01-06-2016,2016
2005,223,65.3862324,01-07-2016,2016
2006,223,693.2430533,01-08-2016,2016
2007,223,913.8305327,01-09-2016,2016
2008,224,720.9873893,01-01-2016,2016
2009,224,931.197195,01-02-2016,2016
2010,224,793.4708628,01-03-2016,2016
2011,224,348.7736856,01-04-2016,2016
2012,224,138.1570937,01-05-2016,2016
2013,224,997.8824803,01-06-2016,2016
2014,224,134.2837066,01-07-2016,2016
2015,224,990.246381,01-08-2016,2016
2016,224,366.3889495,01-09-2016,2016
2017,225,978.1739966,01-01-2016,2016
2018,225,964.4672554,01-02-2016,2016
2019,225,196.0917821,01-03-2016,2016
2020,225,484.809405,01-04-2016,2016
2021,225,500.226392,01-05-2016,2016
2022,225,555.6629,01-06-2016,2016
2023,225,346.4888524,01-07-2016,2016
2024,225,996.5316664,01-08-2016,2016
2025,225,541.8372127,01-09-2016,2016
2026,226,985.9905999,01-01-2016,2016
2027,226,132.3999941,01-02-2016,2016
2028,226,19.68362258,01-03-2016,2016
2029,226,411.6478661,01-04-2016,2016
2030,226,843.2686483,01-05-2016,2016
2031,226,638.1783678,01-06-2016,2016
2032,226,135.5514646,01-07-2016,2016
2033,226,230.3338319,01-08-2016,2016
2034,226,54.78523618,01-09-2016,2016
2035,227,603.8491841,01-01-2016,2016
2036,227,351.2304534,01-02-2016,2016
2037,227,735.4101965,01-03-2016,2016
2038,227,955.6422355,01-04-2016,2016
2039,227,33.25634789,01-05-2016,2016
2040,227,235.7094405,01-06-2016,2016
2041,227,953.5699076,01-07-2016,2016
2042,227,596.2625342,01-08-2016,2016
2043,227,915.5831558,01-09-2016,2016
2044,228,429.5533801,01-01-2016,2016
2045,228,403.6537588,01-02-2016,2016
2046,228,660.4352546,01-03-2016,2016
2047,228,558.7657525,01-04-2016,2016
2048,228,783.8522125,01-05-2016,2016
2049,228,372.1010166,01-06-2016,2016
2050,228,80.63543863,01-07-2016,2016
2051,228,898.8136313,01-08-2016,2016
2052,228,644.0216596,01-09-2016,2016
